GEOid,GEOid2,GEOdisplay,TOTPOP,POP_HISP,POP_NOTHISP,POP_WHITE,POP_BLACK,POP_AMIN,POP_ASIAN,POP_NHPI,POP_OTHER,POP_2MORE
1500000US170318036064,170318036064,"Block Group 4, Census Tract 8036.06, Cook County, Illinois",1442,821,621,423,56,0,101,3,10,28
1500000US170318036071,170318036071,"Block Group 1, Census Tract 8036.07, Cook County, Illinois",834,63,771,725,2,2,33,0,2,7
1500000US170318036072,170318036072,"Block Group 2, Census Tract 8036.07, Cook County, Illinois",989,38,951,870,11,0,66,0,1,3
1500000US170318036073,170318036073,"Block Group 3, Census Tract 8036.07, Cook County, Illinois",2119,125,1994,1807,25,0,146,0,0,16
1500000US170318036074,170318036074,"Block Group 4, Census Tract 8036.07, Cook County, Illinois",1222,89,1133,1031,9,1,74,0,6,12
1500000US170318036081,170318036081,"Block Group 1, Census Tract 8036.08, Cook County, Illinois",2392,62,2330,2184,10,2,108,1,3,22
1500000US170318036082,170318036082,"Block Group 2, Census Tract 8036.08, Cook County, Illinois",2610,400,2210,1767,122,5,278,0,1,39
1500000US170318036083,170318036083,"Block Group 3, Census Tract 8036.08, Cook County, Illinois",2324,463,1861,1267,259,0,260,0,6,71
1500000US170318036101,170318036101,"Block Group 1, Census Tract 8036.10, Cook County, Illinois",1604,93,1511,1186,14,0,291,0,0,20
1500000US170318036102,170318036102,"Block Group 2, Census Tract 8036.10, Cook County, Illinois",833,76,757,604,31,1,107,0,1,14
1500000US170318036103,170318036103,"Block Group 3, Census Tract 8036.10, Cook County, Illinois",1909,78,1831,1565,14,4,229,0,3,16
1500000US170318036104,170318036104,"Block Group 4, Census Tract 8036.10, Cook County, Illinois",2852,387,2465,1885,164,3,359,0,8,48
1500000US170318036111,170318036111,"Block Group 1, Census Tract 8036.11, Cook County, Illinois",581,130,451,370,24,0,37,0,0,22
1500000US170318036112,170318036112,"Block Group 2, Census Tract 8036.11, Cook County, Illinois",1561,1075,486,351,34,0,110,0,4,0
1500000US170318036113,170318036113,"Block Group 3, Census Tract 8036.11, Cook County, Illinois",1641,679,962,714,90,4,131,0,4,22
1500000US170318036114,170318036114,"Block Group 4, Census Tract 8036.11, Cook County, Illinois",680,132,548,466,15,1,51,2,0,13
1500000US170318036115,170318036115,"Block Group 5, Census Tract 8036.11, Cook County, Illinois",1649,874,775,484,110,9,145,0,2,30
1500000US170318036121,170318036121,"Block Group 1, Census Tract 8036.12, Cook County, Illinois",2163,1213,950,534,287,3,129,3,3,25
1500000US170318036122,170318036122,"Block Group 2, Census Tract 8036.12, Cook County, Illinois",1373,177,1196,941,53,6,182,0,0,15
1500000US170318037011,170318037011,"Block Group 1, Census Tract 8037.01, Cook County, Illinois",1173,74,1099,1011,18,0,52,3,0,15
1500000US170318037012,170318037012,"Block Group 2, Census Tract 8037.01, Cook County, Illinois",1532,143,1389,1135,24,0,217,0,3,15
1500000US170318037021,170318037021,"Block Group 1, Census Tract 8037.02, Cook County, Illinois",877,33,844,793,6,2,31,0,1,11
1500000US170318037022,170318037022,"Block Group 2, Census Tract 8037.02, Cook County, Illinois",2027,83,1944,1667,18,3,225,1,6,24
1500000US170318037023,170318037023,"Block Group 3, Census Tract 8037.02, Cook County, Illinois",1670,132,1538,1403,7,6,94,0,6,23
1500000US170318037024,170318037024,"Block Group 4, Census Tract 8037.02, Cook County, Illinois",1681,254,1427,1202,27,3,165,0,2,28
1500000US170318038001,170318038001,"Block Group 1, Census Tract 8038, Cook County, Illinois",1183,168,1015,932,25,2,34,2,0,20
1500000US170318038002,170318038002,"Block Group 2, Census Tract 8038, Cook County, Illinois",815,80,735,682,4,0,33,0,1,15
1500000US170318038003,170318038003,"Block Group 3, Census Tract 8038, Cook County, Illinois",1734,161,1573,1408,10,1,139,0,3,13
1500000US170318038004,170318038004,"Block Group 4, Census Tract 8038, Cook County, Illinois",993,92,901,847,7,0,29,0,0,18
1500000US170318039011,170318039011,"Block Group 1, Census Tract 8039.01, Cook County, Illinois",1761,115,1646,1546,20,0,56,0,4,20
1500000US170318039012,170318039012,"Block Group 2, Census Tract 8039.01, Cook County, Illinois",1691,210,1481,1242,26,0,187,0,4,25
1500000US170318039021,170318039021,"Block Group 1, Census Tract 8039.02, Cook County, Illinois",1043,131,912,879,10,0,12,0,0,11
1500000US170318039022,170318039022,"Block Group 2, Census Tract 8039.02, Cook County, Illinois",1134,146,988,947,6,0,27,0,0,8
1500000US170318039023,170318039023,"Block Group 3, Census Tract 8039.02, Cook County, Illinois",1336,212,1124,1070,20,0,23,1,2,9
1500000US170318040001,170318040001,"Block Group 1, Census Tract 8040, Cook County, Illinois",1735,305,1430,1339,11,1,53,0,2,24
1500000US170318040002,170318040002,"Block Group 2, Census Tract 8040, Cook County, Illinois",2852,354,2498,2319,25,1,125,1,2,28
1500000US170318041021,170318041021,"Block Group 1, Census Tract 8041.02, Cook County, Illinois",2288,92,2196,1994,2,1,172,0,0,27
1500000US170318041022,170318041022,"Block Group 2, Census Tract 8041.02, Cook County, Illinois",2148,62,2086,1843,11,1,202,0,0,29
1500000US170318041023,170318041023,"Block Group 3, Census Tract 8041.02, Cook County, Illinois",2557,59,2498,2081,27,2,364,2,3,23
1500000US170318041041,170318041041,"Block Group 1, Census Tract 8041.04, Cook County, Illinois",1753,52,1701,1279,12,0,380,2,0,28
1500000US170318041042,170318041042,"Block Group 2, Census Tract 8041.04, Cook County, Illinois",1893,101,1792,1067,47,0,648,0,3,27
1500000US170318041043,170318041043,"Block Group 3, Census Tract 8041.04, Cook County, Illinois",1334,61,1273,932,16,6,288,1,0,30
1500000US170318041051,170318041051,"Block Group 1, Census Tract 8041.05, Cook County, Illinois",1621,56,1565,1242,20,3,263,0,0,37
1500000US170318041052,170318041052,"Block Group 2, Census Tract 8041.05, Cook County, Illinois",1483,33,1450,1272,16,0,150,0,1,11
1500000US170318041053,170318041053,"Block Group 3, Census Tract 8041.05, Cook County, Illinois",896,32,864,772,6,0,75,0,0,11
1500000US170318041061,170318041061,"Block Group 1, Census Tract 8041.06, Cook County, Illinois",1983,40,1943,1364,11,0,537,0,0,31
1500000US170318041062,170318041062,"Block Group 2, Census Tract 8041.06, Cook County, Illinois",1655,158,1497,1151,19,1,296,0,2,30
1500000US170318041063,170318041063,"Block Group 3, Census Tract 8041.06, Cook County, Illinois",1628,31,1597,1164,14,0,400,0,2,17
1500000US170318041064,170318041064,"Block Group 4, Census Tract 8041.06, Cook County, Illinois",1758,72,1686,1344,9,0,302,0,1,30
1500000US170318041081,170318041081,"Block Group 1, Census Tract 8041.08, Cook County, Illinois",1387,126,1261,870,100,1,261,0,1,29
1500000US170318041082,170318041082,"Block Group 2, Census Tract 8041.08, Cook County, Illinois",2492,272,2220,748,280,9,1147,2,0,56
1500000US170318041091,170318041091,"Block Group 1, Census Tract 8041.09, Cook County, Illinois",1208,28,1180,1095,7,1,67,0,0,10
1500000US170318041092,170318041092,"Block Group 2, Census Tract 8041.09, Cook County, Illinois",1747,103,1644,1435,37,1,137,0,0,34
1500000US170318042011,170318042011,"Block Group 1, Census Tract 8042.01, Cook County, Illinois",1984,99,1885,1807,14,3,43,0,0,18
1500000US170318042012,170318042012,"Block Group 2, Census Tract 8042.01, Cook County, Illinois",2828,49,2779,2147,37,1,555,0,2,37
1500000US170318042013,170318042013,"Block Group 3, Census Tract 8042.01, Cook County, Illinois",1925,51,1874,1411,13,1,403,0,8,39
1500000US170318042014,170318042014,"Block Group 4, Census Tract 8042.01, Cook County, Illinois",1436,23,1413,1025,9,6,343,0,7,23
1500000US170318042021,170318042021,"Block Group 1, Census Tract 8042.02, Cook County, Illinois",646,56,590,481,8,1,84,0,0,16
1500000US170318042022,170318042022,"Block Group 2, Census Tract 8042.02, Cook County, Illinois",2865,97,2768,2402,38,2,279,1,2,47
1500000US170318042023,170318042023,"Block Group 3, Census Tract 8042.02, Cook County, Illinois",825,28,797,755,11,3,20,0,0,8
1500000US170318042024,170318042024,"Block Group 4, Census Tract 8042.02, Cook County, Illinois",3127,138,2989,2139,19,1,773,0,0,58
1500000US170318043051,170318043051,"Block Group 1, Census Tract 8043.05, Cook County, Illinois",1760,859,901,753,45,1,68,0,2,35
1500000US170318043052,170318043052,"Block Group 2, Census Tract 8043.05, Cook County, Illinois",1518,647,871,780,32,1,50,0,1,12
1500000US170318043053,170318043053,"Block Group 3, Census Tract 8043.05, Cook County, Illinois",1561,442,1119,832,88,4,169,0,6,22
1500000US170318043054,170318043054,"Block Group 4, Census Tract 8043.05, Cook County, Illinois",2377,364,2013,1539,143,1,300,0,3,37
1500000US170318043061,170318043061,"Block Group 1, Census Tract 8043.06, Cook County, Illinois",2414,1031,1383,1204,73,1,84,1,1,33
1500000US170318043062,170318043062,"Block Group 2, Census Tract 8043.06, Cook County, Illinois",1010,443,567,519,21,2,25,0,0,6
1500000US170318043063,170318043063,"Block Group 3, Census Tract 8043.06, Cook County, Illinois",911,418,493,432,29,1,29,0,0,10
1500000US170318043064,170318043064,"Block Group 4, Census Tract 8043.06, Cook County, Illinois",1229,440,789,715,35,3,27,0,0,13
1500000US170318043081,170318043081,"Block Group 1, Census Tract 8043.08, Cook County, Illinois",2062,136,1926,1379,61,3,455,2,1,25
1500000US170318043082,170318043082,"Block Group 2, Census Tract 8043.08, Cook County, Illinois",2222,518,1704,1125,132,2,414,0,0,32
1500000US170318043083,170318043083,"Block Group 3, Census Tract 8043.08, Cook County, Illinois",1202,79,1123,762,43,1,303,0,0,19
1500000US170318043091,170318043091,"Block Group 1, Census Tract 8043.09, Cook County, Illinois",2116,1050,1066,882,62,1,107,3,0,19
1500000US170318043092,170318043092,"Block Group 2, Census Tract 8043.09, Cook County, Illinois",1114,250,864,585,87,0,162,0,0,35
1500000US170318043101,170318043101,"Block Group 1, Census Tract 8043.10, Cook County, Illinois",2455,328,2127,1600,41,0,449,0,9,35
1500000US170318043102,170318043102,"Block Group 2, Census Tract 8043.10, Cook County, Illinois",2958,761,2197,1478,121,4,539,0,1,64
1500000US170318043103,170318043103,"Block Group 3, Census Tract 8043.10, Cook County, Illinois",2167,161,2006,1203,47,1,706,0,0,50
1500000US170318043104,170318043104,"Block Group 4, Census Tract 8043.10, Cook County, Illinois",1508,155,1353,1058,62,2,197,0,10,27
1500000US170318043111,170318043111,"Block Group 1, Census Tract 8043.11, Cook County, Illinois",2349,130,2219,1329,37,1,807,0,0,45
1500000US170318043112,170318043112,"Block Group 2, Census Tract 8043.11, Cook County, Illinois",5799,1440,4359,2783,215,9,1243,3,5,125
1500000US170318044031,170318044031,"Block Group 1, Census Tract 8044.03, Cook County, Illinois",1187,529,658,582,41,1,17,0,2,19
1500000US170318044032,170318044032,"Block Group 2, Census Tract 8044.03, Cook County, Illinois",1652,744,908,671,128,5,89,0,4,20
1500000US170318044033,170318044033,"Block Group 3, Census Tract 8044.03, Cook County, Illinois",3921,662,3259,2098,204,5,866,1,9,82
1500000US170318044041,170318044041,"Block Group 1, Census Tract 8044.04, Cook County, Illinois",1394,1037,357,189,57,1,106,0,5,7
1500000US170318044042,170318044042,"Block Group 2, Census Tract 8044.04, Cook County, Illinois",1222,727,495,372,23,0,88,0,3,11
1500000US170318044043,170318044043,"Block Group 3, Census Tract 8044.04, Cook County, Illinois",1624,465,1159,912,58,2,172,0,0,16
1500000US170318044044,170318044044,"Block Group 4, Census Tract 8044.04, Cook County, Illinois",993,568,425,308,34,1,79,0,0,8
1500000US170318044051,170318044051,"Block Group 1, Census Tract 8044.05, Cook County, Illinois",2207,1373,834,470,197,1,159,3,1,24
1500000US170318044052,170318044052,"Block Group 2, Census Tract 8044.05, Cook County, Illinois",1494,773,721,274,375,1,45,0,5,27
1500000US170318044061,170318044061,"Block Group 1, Census Tract 8044.06, Cook County, Illinois",2634,1053,1581,842,146,0,564,0,1,31
1500000US170318044062,170318044062,"Block Group 2, Census Tract 8044.06, Cook County, Illinois",2059,1134,925,591,95,1,204,0,5,39
1500000US170318044063,170318044063,"Block Group 3, Census Tract 8044.06, Cook County, Illinois",1554,741,813,682,68,0,61,0,0,10
1500000US170318045051,170318045051,"Block Group 1, Census Tract 8045.05, Cook County, Illinois",996,52,944,852,19,0,67,0,0,9
1500000US170318045052,170318045052,"Block Group 2, Census Tract 8045.05, Cook County, Illinois",1143,269,874,667,117,3,59,0,0,30
1500000US170318045053,170318045053,"Block Group 3, Census Tract 8045.05, Cook County, Illinois",1692,231,1461,1300,33,2,96,0,7,23
1500000US170318045061,170318045061,"Block Group 1, Census Tract 8045.06, Cook County, Illinois",1251,45,1206,1038,11,1,142,1,0,13
1500000US170318045062,170318045062,"Block Group 2, Census Tract 8045.06, Cook County, Illinois",1456,56,1400,1146,53,1,181,0,3,16
1500000US170318045063,170318045063,"Block Group 3, Census Tract 8045.06, Cook County, Illinois",2754,376,2378,1642,134,5,544,0,5,54
1500000US170318045071,170318045071,"Block Group 1, Census Tract 8045.07, Cook County, Illinois",3976,349,3627,2569,116,3,867,3,2,75
1500000US170318045072,170318045072,"Block Group 2, Census Tract 8045.07, Cook County, Illinois",3831,267,3564,2392,60,3,1032,0,5,73
1500000US170318045073,170318045073,"Block Group 3, Census Tract 8045.07, Cook County, Illinois",3934,422,3512,2128,200,2,1092,0,1,91
1500000US170318045074,170318045074,"Block Group 4, Census Tract 8045.07, Cook County, Illinois",739,79,660,600,4,0,49,0,0,7
1500000US170318045081,170318045081,"Block Group 1, Census Tract 8045.08, Cook County, Illinois",2244,1000,1244,762,204,2,244,0,5,46
1500000US170318045091,170318045091,"Block Group 1, Census Tract 8045.09, Cook County, Illinois",1235,586,649,543,53,0,66,1,0,5
1500000US170318045092,170318045092,"Block Group 2, Census Tract 8045.09, Cook County, Illinois",1551,818,733,581,81,0,60,0,0,19
1500000US170318045093,170318045093,"Block Group 3, Census Tract 8045.09, Cook County, Illinois",1667,1265,402,184,119,1,99,0,3,16
1500000US170318045094,170318045094,"Block Group 4, Census Tract 8045.09, Cook County, Illinois",1835,919,916,427,66,7,396,0,3,20
1500000US170318045101,170318045101,"Block Group 1, Census Tract 8045.10, Cook County, Illinois",1307,866,441,331,35,0,62,0,6,10
1500000US170318045102,170318045102,"Block Group 2, Census Tract 8045.10, Cook County, Illinois",1129,854,275,214,36,3,25,0,2,7
1500000US170318045103,170318045103,"Block Group 3, Census Tract 8045.10, Cook County, Illinois",2463,2114,349,182,112,1,68,0,1,13
1500000US170318045104,170318045104,"Block Group 4, Census Tract 8045.10, Cook County, Illinois",1246,834,412,366,36,3,11,0,0,5
1500000US170318045111,170318045111,"Block Group 1, Census Tract 8045.11, Cook County, Illinois",1739,943,796,342,117,0,322,0,2,19
1500000US170318045112,170318045112,"Block Group 2, Census Tract 8045.11, Cook County, Illinois",675,514,161,94,20,1,34,0,10,3
1500000US170318046031,170318046031,"Block Group 1, Census Tract 8046.03, Cook County, Illinois",2657,1243,1414,900,206,4,264,0,3,55
1500000US170318046032,170318046032,"Block Group 2, Census Tract 8046.03, Cook County, Illinois",1178,155,1023,668,106,1,228,3,1,18
1500000US170318046033,170318046033,"Block Group 3, Census Tract 8046.03, Cook County, Illinois",1746,133,1613,879,78,6,628,0,1,24
1500000US170318046061,170318046061,"Block Group 1, Census Tract 8046.06, Cook County, Illinois",866,63,803,681,3,0,114,1,0,4
1500000US170318046062,170318046062,"Block Group 2, Census Tract 8046.06, Cook County, Illinois",2469,108,2361,1965,17,5,341,0,0,34
1500000US170318046063,170318046063,"Block Group 3, Census Tract 8046.06, Cook County, Illinois",1293,67,1226,1015,29,0,158,0,0,24
1500000US170318046064,170318046064,"Block Group 4, Census Tract 8046.06, Cook County, Illinois",2490,80,2410,1970,15,2,402,0,0,22
1500000US170318046071,170318046071,"Block Group 1, Census Tract 8046.07, Cook County, Illinois",2055,90,1965,1620,10,6,301,0,0,29
1500000US170318046072,170318046072,"Block Group 2, Census Tract 8046.07, Cook County, Illinois",2092,129,1963,1375,69,2,459,0,6,52
1500000US170318046073,170318046073,"Block Group 3, Census Tract 8046.07, Cook County, Illinois",1572,35,1537,1283,12,0,236,0,0,6
1500000US170318046074,170318046074,"Block Group 4, Census Tract 8046.07, Cook County, Illinois",1330,95,1235,1002,80,0,128,0,0,26
1500000US170318046081,170318046081,"Block Group 1, Census Tract 8046.08, Cook County, Illinois",1374,157,1217,822,85,0,287,0,2,22
1500000US170318046082,170318046082,"Block Group 2, Census Tract 8046.08, Cook County, Illinois",840,189,651,463,25,5,136,0,5,17
1500000US170318046083,170318046083,"Block Group 3, Census Tract 8046.08, Cook County, Illinois",1573,86,1487,1001,71,1,385,0,0,30
1500000US170318046091,170318046091,"Block Group 1, Census Tract 8046.09, Cook County, Illinois",2503,96,2407,1284,52,1,1019,0,1,50
1500000US170318046092,170318046092,"Block Group 2, Census Tract 8046.09, Cook County, Illinois",1564,102,1462,967,53,2,408,1,4,28
1500000US170318046093,170318046093,"Block Group 3, Census Tract 8046.09, Cook County, Illinois",1605,70,1535,1050,35,6,402,0,4,38
1500000US170318046101,170318046101,"Block Group 1, Census Tract 8046.10, Cook County, Illinois",1680,99,1581,1127,36,4,370,1,5,38
1500000US170318046102,170318046102,"Block Group 2, Census Tract 8046.10, Cook County, Illinois",640,54,586,513,9,2,55,0,0,7
1500000US170318046111,170318046111,"Block Group 1, Census Tract 8046.11, Cook County, Illinois",1483,84,1399,1142,37,1,194,0,0,28
1500000US170318046112,170318046112,"Block Group 2, Census Tract 8046.11, Cook County, Illinois",1743,86,1657,1403,46,4,172,0,3,31
1500000US170318046113,170318046113,"Block Group 3, Census Tract 8046.11, Cook County, Illinois",1133,34,1099,970,2,0,117,0,0,10
1500000US170318047011,170318047011,"Block Group 1, Census Tract 8047.01, Cook County, Illinois",1385,317,1068,423,247,0,362,0,1,40
1500000US170318047012,170318047012,"Block Group 2, Census Tract 8047.01, Cook County, Illinois",1383,414,969,492,232,4,210,0,1,34
1500000US170318047013,170318047013,"Block Group 3, Census Tract 8047.01, Cook County, Illinois",2229,262,1967,1449,91,3,382,0,4,38
1500000US170318047014,170318047014,"Block Group 4, Census Tract 8047.01, Cook County, Illinois",1840,284,1556,821,158,2,544,0,3,37
1500000US170318047051,170318047051,"Block Group 1, Census Tract 8047.05, Cook County, Illinois",1220,147,1073,735,37,3,279,0,3,16
1500000US170318047052,170318047052,"Block Group 2, Census Tract 8047.05, Cook County, Illinois",1692,467,1225,644,222,4,324,0,3,31
1500000US170318047053,170318047053,"Block Group 3, Census Tract 8047.05, Cook County, Illinois",1064,92,972,677,66,0,205,0,0,24
1500000US170318047061,170318047061,"Block Group 1, Census Tract 8047.06, Cook County, Illinois",1441,105,1336,1120,36,0,156,0,2,28
1500000US170318047062,170318047062,"Block Group 2, Census Tract 8047.06, Cook County, Illinois",1031,88,943,724,27,5,173,0,0,14
1500000US170318047091,170318047091,"Block Group 1, Census Tract 8047.09, Cook County, Illinois",1313,267,1046,395,68,3,531,0,5,45
1500000US170318047092,170318047092,"Block Group 2, Census Tract 8047.09, Cook County, Illinois",1451,365,1086,676,176,2,205,0,0,34
1500000US170318047093,170318047093,"Block Group 3, Census Tract 8047.09, Cook County, Illinois",1102,30,1072,1028,2,0,39,1,0,2
1500000US170318047094,170318047094,"Block Group 4, Census Tract 8047.09, Cook County, Illinois",1346,193,1153,690,65,0,349,0,1,53
1500000US170318047095,170318047095,"Block Group 5, Census Tract 8047.09, Cook County, Illinois",1298,194,1104,890,60,1,124,0,1,28
1500000US170318047101,170318047101,"Block Group 1, Census Tract 8047.10, Cook County, Illinois",1137,52,1085,880,21,0,148,0,2,35
1500000US170318047102,170318047102,"Block Group 2, Census Tract 8047.10, Cook County, Illinois",1183,183,1000,800,36,0,135,0,7,22
1500000US170318047103,170318047103,"Block Group 3, Census Tract 8047.10, Cook County, Illinois",1237,126,1111,916,64,1,102,0,0,32
1500000US170318047104,170318047104,"Block Group 4, Census Tract 8047.10, Cook County, Illinois",793,78,715,613,30,2,74,0,0,1
1500000US170318047111,170318047111,"Block Group 1, Census Tract 8047.11, Cook County, Illinois",2497,921,1576,642,363,4,528,3,7,51
1500000US170318047112,170318047112,"Block Group 2, Census Tract 8047.11, Cook County, Illinois",1011,133,878,521,55,2,263,4,4,29
1500000US170318047113,170318047113,"Block Group 3, Census Tract 8047.11, Cook County, Illinois",2754,289,2465,1496,134,1,751,0,4,80
1500000US170318047114,170318047114,"Block Group 4, Census Tract 8047.11, Cook County, Illinois",1180,270,910,519,92,1,267,0,3,36
1500000US170318047121,170318047121,"Block Group 1, Census Tract 8047.12, Cook County, Illinois",2056,425,1631,912,202,3,467,1,11,49
1500000US170318047122,170318047122,"Block Group 2, Census Tract 8047.12, Cook County, Illinois",984,72,912,803,22,0,81,0,3,3
1500000US170318047123,170318047123,"Block Group 3, Census Tract 8047.12, Cook County, Illinois",2352,75,2277,1827,33,6,369,0,6,36
1500000US170318047131,170318047131,"Block Group 1, Census Tract 8047.13, Cook County, Illinois",1433,129,1304,708,97,5,465,0,5,29
1500000US170318047132,170318047132,"Block Group 2, Census Tract 8047.13, Cook County, Illinois",1900,164,1736,738,128,8,814,0,1,51
1500000US170318047133,170318047133,"Block Group 3, Census Tract 8047.13, Cook County, Illinois",643,58,585,505,12,3,61,0,0,4
1500000US170318047134,170318047134,"Block Group 4, Census Tract 8047.13, Cook County, Illinois",718,87,631,563,12,3,47,0,0,6
1500000US170318047141,170318047141,"Block Group 1, Census Tract 8047.14, Cook County, Illinois",1065,128,937,653,83,1,182,0,0,23
1500000US170318047142,170318047142,"Block Group 2, Census Tract 8047.14, Cook County, Illinois",1196,116,1080,917,15,1,132,0,7,11
1500000US170318047143,170318047143,"Block Group 3, Census Tract 8047.14, Cook County, Illinois",1219,174,1045,900,31,0,84,0,2,29
1500000US170318047151,170318047151,"Block Group 1, Census Tract 8047.15, Cook County, Illinois",1853,704,1149,592,137,2,389,0,4,33
1500000US170318047152,170318047152,"Block Group 2, Census Tract 8047.15, Cook County, Illinois",1439,483,956,385,105,1,444,0,0,24
1500000US170318047161,170318047161,"Block Group 1, Census Tract 8047.16, Cook County, Illinois",1631,95,1536,922,21,0,569,0,0,24
1500000US170318047162,170318047162,"Block Group 2, Census Tract 8047.16, Cook County, Illinois",2296,248,2048,1075,121,0,781,0,5,73
1500000US170318047163,170318047163,"Block Group 3, Census Tract 8047.16, Cook County, Illinois",1563,712,851,454,54,0,320,0,2,24
1500000US170318048031,170318048031,"Block Group 1, Census Tract 8048.03, Cook County, Illinois",1219,69,1150,952,37,2,145,0,0,14
1500000US170318048032,170318048032,"Block Group 2, Census Tract 8048.03, Cook County, Illinois",1409,119,1290,1079,19,0,175,0,0,18
1500000US170318048033,170318048033,"Block Group 3, Census Tract 8048.03, Cook County, Illinois",2764,276,2488,1787,108,9,552,1,0,36
1500000US170318048041,170318048041,"Block Group 1, Census Tract 8048.04, Cook County, Illinois",1331,399,932,713,54,0,146,2,1,21
1500000US170318048042,170318048042,"Block Group 2, Census Tract 8048.04, Cook County, Illinois",2578,327,2251,1447,139,4,606,0,4,55
1500000US170318048043,170318048043,"Block Group 3, Census Tract 8048.04, Cook County, Illinois",934,378,556,453,25,1,63,0,1,13
1500000US170318048044,170318048044,"Block Group 4, Census Tract 8048.04, Cook County, Illinois",1694,95,1599,1270,45,1,252,3,1,29
1500000US170318048051,170318048051,"Block Group 1, Census Tract 8048.05, Cook County, Illinois",1724,194,1530,1151,93,2,227,1,0,57
1500000US170318048052,170318048052,"Block Group 2, Census Tract 8048.05, Cook County, Illinois",953,165,788,631,34,0,104,0,0,19
1500000US170318048053,170318048053,"Block Group 3, Census Tract 8048.05, Cook County, Illinois",1447,139,1308,1064,42,2,147,0,1,53
1500000US170318048054,170318048054,"Block Group 4, Census Tract 8048.05, Cook County, Illinois",2787,321,2466,1944,71,10,384,0,4,62
1500000US170318048061,170318048061,"Block Group 1, Census Tract 8048.06, Cook County, Illinois",895,215,680,432,66,0,166,0,3,13
1500000US170318048062,170318048062,"Block Group 2, Census Tract 8048.06, Cook County, Illinois",1144,275,869,654,48,1,151,0,0,22
1500000US170318048063,170318048063,"Block Group 3, Census Tract 8048.06, Cook County, Illinois",1712,583,1129,643,229,4,215,2,1,36
1500000US170318048071,170318048071,"Block Group 1, Census Tract 8048.07, Cook County, Illinois",950,53,897,764,16,1,101,0,2,13
1500000US170318048072,170318048072,"Block Group 2, Census Tract 8048.07, Cook County, Illinois",884,37,847,739,3,0,77,0,0,28
1500000US170318048073,170318048073,"Block Group 3, Census Tract 8048.07, Cook County, Illinois",2108,415,1693,1192,124,6,327,0,1,44
1500000US170318048074,170318048074,"Block Group 4, Census Tract 8048.07, Cook County, Illinois",1230,84,1146,992,31,0,94,0,0,29
1500000US170318048081,170318048081,"Block Group 1, Census Tract 8048.08, Cook County, Illinois",697,38,659,582,8,0,58,0,0,11
1500000US170318048082,170318048082,"Block Group 2, Census Tract 8048.08, Cook County, Illinois",1044,76,968,877,6,2,76,0,0,7
1500000US170318048083,170318048083,"Block Group 3, Census Tract 8048.08, Cook County, Illinois",792,52,740,687,5,0,40,0,0,8
1500000US170318048091,170318048091,"Block Group 1, Census Tract 8048.09, Cook County, Illinois",1347,127,1220,1091,28,2,78,0,0,21
1500000US170318048092,170318048092,"Block Group 2, Census Tract 8048.09, Cook County, Illinois",1719,68,1651,1442,29,2,160,0,0,18
1500000US170318048093,170318048093,"Block Group 3, Census Tract 8048.09, Cook County, Illinois",1158,57,1101,905,22,0,156,0,0,19
1500000US170318048101,170318048101,"Block Group 1, Census Tract 8048.10, Cook County, Illinois",1329,65,1264,898,45,1,301,0,0,19
1500000US170318048102,170318048102,"Block Group 2, Census Tract 8048.10, Cook County, Illinois",1119,56,1063,824,8,0,205,0,10,16
1500000US170318048103,170318048103,"Block Group 3, Census Tract 8048.10, Cook County, Illinois",2673,172,2501,1995,146,2,310,0,9,46
1500000US170318048104,170318048104,"Block Group 4, Census Tract 8048.10, Cook County, Illinois",1828,354,1474,1115,114,3,223,0,5,30
1500000US170318049011,170318049011,"Block Group 1, Census Tract 8049.01, Cook County, Illinois",1553,57,1496,1322,7,1,136,0,0,31
1500000US170318049012,170318049012,"Block Group 2, Census Tract 8049.01, Cook County, Illinois",902,44,858,807,1,1,41,0,0,8
1500000US170318049013,170318049013,"Block Group 3, Census Tract 8049.01, Cook County, Illinois",1365,104,1261,1144,21,0,80,0,0,16
1500000US170318049014,170318049014,"Block Group 4, Census Tract 8049.01, Cook County, Illinois",780,68,712,600,25,2,60,3,8,14
1500000US170318049015,170318049015,"Block Group 5, Census Tract 8049.01, Cook County, Illinois",1193,54,1139,1063,17,0,31,0,0,28
1500000US170318049016,170318049016,"Block Group 6, Census Tract 8049.01, Cook County, Illinois",855,31,824,761,0,1,44,0,0,18
1500000US170318049021,170318049021,"Block Group 1, Census Tract 8049.02, Cook County, Illinois",1384,52,1332,1093,4,1,200,0,4,30
1500000US170318049022,170318049022,"Block Group 2, Census Tract 8049.02, Cook County, Illinois",1209,98,1111,908,24,2,155,0,3,20
1500000US170318049023,170318049023,"Block Group 3, Census Tract 8049.02, Cook County, Illinois",918,119,799,631,14,0,135,0,3,16
1500000US170318049024,170318049024,"Block Group 4, Census Tract 8049.02, Cook County, Illinois",1279,103,1176,1011,9,0,126,0,0,30
1500000US170318049025,170318049025,"Block Group 5, Census Tract 8049.02, Cook County, Illinois",733,57,676,540,15,0,113,0,2,10
1500000US170318050011,170318050011,"Block Group 1, Census Tract 8050.01, Cook County, Illinois",935,31,904,829,6,0,55,0,1,13
1500000US170318050012,170318050012,"Block Group 2, Census Tract 8050.01, Cook County, Illinois",1062,37,1025,953,7,2,50,0,0,13
1500000US170318050013,170318050013,"Block Group 3, Census Tract 8050.01, Cook County, Illinois",1646,95,1551,1476,3,0,58,0,2,12
